@relation ionic
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {1,7,14,30,90,180,365,1000}
@data
2,1,2,550,484,1108,401,90
39,33,440,551,484,1109,26,1
1,1,0,552,484,1112,171,14
22,18,1,553,488,1113,158,1
1,0,0,554,488,1115,770,1
2,0,0,555,488,1115,770,1
1,1,0,556,488,1115,429,7
2,1,0,557,488,1115,482,7
3,1,0,558,488,1115,2982,1
16,11,0,559,488,1115,51,1
6,5,0,560,488,1116,1271,1
36,25,1,561,488,1116,189,1
1,1,0,562,488,1116,439,30
40,34,442,563,492,1117,67,180
63,66,21,564,493,1118,822,180
4,4,6,565,493,1117,131,1
12,9,0,566,495,1129,619,30
0,0,0,567,496,1130,263,1
0,0,0,568,496,1130,549,7
0,0,0,569,496,1133,212,1
36,25,3,461,421,985,218,14
0,0,0,570,499,1135,295,1
5,4,6,571,499,1137,265,1
46,44,92,572,503,1144,175,30
0,0,0,573,504,1145,784,1
0,0,0,574,504,1145,518,7
1,1,0,575,505,1146,215,7
23,20,1,576,506,1146,327,7
37,27,1,575,505,1147,255,1
0,0,0,576,505,1147,112,1
12,12,0,577,508,1155,531,7
0,0,0,576,508,1158,637,30
0,0,0,577,508,1156,31468,1
0,0,0,578,508,1156,106,30
0,0,0,579,508,1156,1579,1
0,0,0,580,508,1155,1087,1
0,0,0,581,508,1155,516,7
1,1,0,581,510,1155,617,1
24,20,2,582,512,1155,307,7
0,0,0,583,512,1155,269,1
1,4,0,585,513,1155,367,1
0,0,0,586,513,1155,588,1
0,0,0,587,514,1155,99,1
3,2,0,588,512,1152,573,1
41,34,458,589,512,1154,664,30
6,6,6,590,514,1160,255,1
3,3,0,591,521,1170,383,1
1,0,2,592,521,1171,412,30
4,2,0,593,521,1171,374,1
5,2,0,594,521,1171,503,1
0,0,0,595,521,1171,163,1
1,0,0,595,527,1176,54,1
36,27,1,596,536,1181,341,14
42,35,471,597,537,1181,56,7
1,1,0,598,542,1181,250,1
2,1,0,599,542,1181,185,30
6,6,0,600,544,1196,935,30
4,4,0,601,544,1196,270,1
5,4,0,602,544,1196,352,30
46,45,110,603,544,1196,67,30
2,1,0,604,544,1196,114,1
7,7,6,605,544,1194,271,14
37,27,1,606,544,1194,711,30
38,27,1,607,545,1196,504,1
0,0,0,607,548,1198,649,1
0,0,0,608,549,1196,74,1
0,0,0,606,548,1182,90,1
0,0,0,607,548,1182,424,30
0,0,0,608,548,1183,176,1
39,27,1,608,548,1183,277,1
3,1,2,609,550,1200,460,90
0,0,0,610,551,1205,302,7
2,5,0,611,553,1209,239,7
0,0,0,612,553,1209,388,30
0,0,0,613,553,1209,358,180
6,5,0,614,553,1209,200,1
1,1,0,612,552,1210,966,1
0,0,0,612,552,1209,212,1
1,0,0,613,552,1209,163,180
8,7,6,614,553,1208,233,30
2,2,0,614,561,1212,26,7
7,5,0,615,561,1211,945,7
40,28,1,616,561,1211,566,1
12,9,0,617,566,1213,99,180
0,0,0,393,334,752,267,90
0,0,0,616,570,1212,1111,180
41,30,1,616,571,1211,607,7
2,1,0,617,567,1195,127,30
3,1,0,612,554,1186,639,30
0,0,0,613,554,1186,275,1
0,0,0,610,554,1185,905,30
0,0,0,612,555,1183,363,1
9,7,6,613,558,1184,347,180
0,0,1,0,0,55,125,90
0,0,1,1,0,74,78,90
1,0,1,2,0,75,0,90
2,0,1,3,0,75,20,7
3,0,1,4,0,75,0,90
1,0,1,5,0,76,200,90
4,0,1,6,0,76,37,1
2,0,1,7,0,78,103,90
3,0,1,8,1,102,82,90
4,0,1,9,2,183,1,1
5,2,2,11,2,184,276,30
6,0,1,12,2,185,101,30
7,0,1,13,2,185,74,1
8,0,1,14,2,190,86,1
9,1,1,15,3,193,36,90
10,2,1,16,4,193,591,90
