@relation wet-boew
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {1,7,14,30,90,180,365,1000}
@data
0,0,0,327,196,2766,330,1
0,0,0,329,196,2766,470,180
1,1,0,330,196,2766,930,1
20,8,542,323,194,2758,3115,30
8,5,0,331,204,2805,182,1
3,1,0,332,204,2805,125,1
9,5,0,333,204,2804,97,1
2,1,0,334,204,2804,795,1
4,1,0,335,205,2806,230,30
10,6,0,335,205,2805,80,1
11,6,0,336,205,2805,67,1
12,6,0,336,205,2809,504,1
1,0,0,335,206,2817,506,7
0,1,0,334,204,2849,260,90
0,0,0,332,204,2858,255,1000
9,4,0,333,204,2858,690,1000
1,1,0,335,204,2858,530,1
13,10,0,336,204,2857,196,7
1,1,0,337,204,2857,358,1
10,4,0,337,202,2850,758,180
6,3,0,337,202,2841,639,7
21,9,583,337,202,2839,202,180
27,11,32,333,181,2878,346,7
28,11,32,334,181,2878,255,7
29,11,32,335,181,2878,267,7
0,0,5,334,180,2869,0,7
0,2,0,335,179,2867,269,1
0,0,1,335,177,2863,253,7
2,1,13,332,176,2870,1148,1
6,6,597,333,175,2882,1,1
21,8,614,333,176,2890,469,90
3,5,0,247,163,1892,109,180
1,0,0,334,190,2913,356,1
22,8,630,334,197,2921,330,7
4,2,12,334,197,2923,552,90
14,9,0,332,200,2982,217,1
1,1,0,333,201,2982,160,1
2,1,0,334,201,2983,215,14
0,0,0,331,200,2982,1355,7
0,0,0,334,199,2955,402,1
2,0,0,335,203,2983,189,1
23,8,689,335,203,3003,244,1
24,8,689,336,203,3003,181,1
0,0,0,335,207,3027,263,7
3,1,0,339,210,3054,231,1
15,12,0,335,210,3052,199,30
16,12,0,336,210,3052,232,14
17,12,0,337,210,3052,187,14
18,12,0,338,210,3052,56,1000
26,17,280,338,214,3064,338,180
7,7,0,338,214,3063,266,90
1,1,0,338,214,3000,396,7
0,0,0,329,207,2760,109,7
27,14,31,327,202,2520,162,30
25,15,276,328,202,2520,141,1
26,16,276,329,203,2528,305,1
19,13,0,330,206,2530,386,1
5,4,0,330,208,2535,2678,1
0,0,0,331,208,2538,560,1
25,12,731,331,210,2543,152,7
6,5,0,332,210,2545,382,1
1,1,0,333,210,2544,154,1
1,0,0,333,208,2485,591,180
2,2,0,332,206,2424,1243,1
1,1,0,332,209,2325,134,1
1,1,1,332,211,2327,104,30
20,14,0,332,211,2207,264,30
0,2,0,333,211,2207,266,1
28,16,285,333,212,2217,282,1000
0,0,0,334,196,2951,685,14
0,0,0,331,213,2129,207,14
1,0,0,332,213,2129,237,14
0,0,1,333,213,2129,180,7
6,5,0,334,214,2131,252,1
0,0,0,335,214,2131,754,180
29,16,287,336,214,2131,236,365
30,16,288,330,214,1972,266,1
31,16,288,331,214,1972,295,30
1,0,1,332,215,1986,166,1
2,2,0,333,216,1990,60,1
6,4,672,334,216,1990,60,1
0,0,0,335,217,2007,296,30
24,13,28,336,218,2015,241,180
21,15,0,336,218,2027,358,90
26,14,791,337,218,2028,535,90
27,14,791,338,218,2028,419,90
25,13,28,339,218,2027,409,1
5,4,0,340,218,2031,131,1
1,3,0,339,218,2038,235,1
1,1,5,339,221,2055,295,1
0,0,0,340,223,2079,644,1
4,3,0,339,224,2086,435,1
1,0,0,334,224,2097,180,1
32,17,295,336,225,2116,88,1
28,14,839,337,226,2130,460,7
22,17,0,338,228,2132,160,7
29,14,839,339,228,2132,352,14
23,17,0,340,228,2132,319,7
24,17,0,341,228,2132,241,90
25,17,0,342,228,2132,167,90
4,2,0,343,228,2132,879,1
2,2,0,347,229,2131,795,1000
3,2,0,358,235,2211,190,90
8,5,0,365,237,2255,1366,180
2,0,0,366,237,2256,222,90
35,19,303,370,242,2283,85,1000
29,16,32,378,258,2207,750,30
3,4,0,385,262,2209,376,90
10,7,767,385,262,2210,195,90
35,20,206,384,262,2210,136,1000
30,17,32,385,262,2211,187,30
31,18,32,390,270,2243,118,30
1,0,0,403,276,2232,93,30
7,6,0,402,276,2235,152,365
35,21,972,401,281,2237,751,365
0,0,0,403,283,2243,146,180
3,0,0,406,284,2246,286,1000
11,9,0,407,284,2246,128,365
4,0,0,408,284,2246,395,365
9,6,0,410,286,2247,251,30
2,1,0,412,286,2247,560,30
3,1,0,413,286,2245,453,30
3,0,0,414,287,2249,146,365
3,3,0,384,262,2211,232,30
36,21,994,415,287,2258,206,180
2,1,0,415,291,2256,413,365
37,22,205,415,290,2257,357,30
38,22,204,418,294,2276,108,365
32,19,32,418,295,2269,86,14
33,19,32,419,295,2269,156,30
39,22,195,420,295,2268,171,7
40,22,195,421,295,2268,414,90
11,7,16,440,293,2072,233,1
38,18,22,441,293,2068,272,180
39,18,22,442,293,2066,222,180
