@relation ionic
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {0,90}

@data
6,6,0,426,377,913,338,0
4,3,0,427,378,914,65,0
51,58,21,428,378,914,72,0
10,8,0,429,378,914,120,0
11,9,0,430,379,915,141,0
0,0,0,431,379,915,312,0
21,16,341,432,380,915,241,0
40,35,57,433,384,928,101,0
52,59,20,434,384,926,110,0
52,59,20,434,386,927,29,0
53,60,20,435,388,928,134,0
54,60,20,436,391,933,78,0
0,0,0,435,391,934,304,0
5,3,0,436,391,934,175,0
41,37,58,437,392,935,426,90
22,17,353,438,393,935,312,0
6,3,0,439,393,935,244,0
0,0,0,440,395,936,767,0
55,62,20,441,395,936,445,0
7,4,0,442,390,935,136,0
12,11,0,443,390,937,432,0
13,11,0,443,388,937,72,0
1,0,0,444,388,937,163,0
0,0,0,445,388,937,246,0
8,4,0,446,390,938,87,0
9,4,0,447,390,938,113,0
34,22,3,448,390,938,193,0
35,22,3,449,392,944,285,0
9,8,0,449,412,958,161,0
10,7,0,450,410,959,246,0
0,0,0,451,410,959,386,0
11,7,0,451,410,957,159,0
12,8,0,451,411,957,263,0
0,0,0,452,411,957,249,0
1,1,0,453,416,963,177,0
23,19,370,454,416,963,812,0
0,0,0,455,416,963,211,0
14,14,0,456,418,965,1144,0
0,0,0,457,418,967,83,0
24,19,372,458,418,967,85,0
10,9,0,459,419,968,128,0
25,20,372,460,421,970,0,0
56,62,20,459,421,985,137,90
2,2,0,462,421,985,398,0
0,0,0,463,421,985,270,0
13,10,0,464,421,985,196,0
0,0,0,465,421,990,262,0
4,3,0,460,421,985,237,0
0,0,0,466,423,990,266,0
26,20,389,467,423,990,15,0
27,20,389,468,423,990,156,0
41,38,60,469,424,991,159,0
0,0,0,470,424,995,191,0
28,20,396,471,426,999,25,0
42,38,61,472,426,1005,58,0
43,38,61,473,426,1007,772,0
1,1,0,474,426,1012,404,0
0,0,0,475,426,1012,58,0
11,11,0,476,426,1013,250,0
0,0,0,477,430,1017,320,0
29,20,406,478,432,1023,0,0
1,1,0,479,432,1023,35,0
15,15,0,480,432,1024,301,0
39,18,1,48,24,541,57,90
57,62,21,481,432,1025,376,0
4,5,0,482,432,1025,316,0
0,0,0,483,432,1025,207,0
0,0,0,484,436,1031,218,0
0,0,0,485,441,1032,84,0
58,64,21,486,444,1037,534,0
0,0,0,487,444,1037,132,0
0,0,0,488,444,1037,314,0
0,0,0,490,444,1038,683,0
15,10,0,491,445,1039,201,0
2,2,4,480,432,1024,390,0
