@relation ppsspp
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {0,14}

@data
2,2,0,442,258,2446,364,14
4,4,0,442,257,2448,937,0
19,9,0,443,257,2446,109,14
0,0,0,444,257,2445,232,14
0,0,0,432,246,2424,321,14
4,2,0,444,260,2434,127,14
0,0,0,445,260,2438,209,0
2,0,4,446,261,2451,1109,0
20,10,0,446,265,2450,189,14
0,0,0,447,265,2449,393,14
0,0,0,449,265,2449,300,0
22,21,27,429,250,2450,383,14
3,2,0,449,264,2446,314,0
17,14,0,447,264,2451,145,0
0,0,0,448,265,2453,216,0
2,0,0,449,268,2462,7167,14
0,0,0,450,268,2468,195,14
3,2,0,451,268,2472,82,0
8,2,0,452,268,2475,266,14
9,7,0,453,268,2473,402,14
0,0,0,490,284,2452,162,14
11,8,5,478,275,2474,310,0
0,0,0,477,275,2475,1044,14
3,1,0,479,275,2471,49,0
1,0,0,479,275,2471,17250,0
2,1,0,480,274,2473,516,14
0,0,0,475,273,2477,336,0
3,3,0,471,271,2476,657,0
19,15,265,460,271,2486,160,0
2,2,0,456,271,2475,1203,14
12,8,5,480,276,2464,139,0
2,0,122,481,276,2465,481,0
1,0,0,482,276,2465,156,14
0,0,0,483,276,2464,96,14
1,0,0,475,273,2477,379,0
4,3,0,464,271,2491,407,0
8,2,0,483,276,2464,56,0
0,0,0,484,276,2464,67,14
0,0,0,485,276,2462,51,0
6,5,0,463,271,2493,775,0
1,1,0,486,277,2465,299,14
3,0,0,462,271,2492,582,0
0,0,0,485,274,2454,164,14
10,7,0,486,274,2450,231,14
11,7,0,486,274,2448,367,0
1,0,0,485,276,2449,253,0
0,0,0,485,276,2448,400,14
0,0,0,486,277,2450,31,14
13,10,5,485,277,2453,1113,0
0,0,0,486,277,2454,159,0
1,0,0,487,279,2450,207,0
8,6,0,488,280,2450,892,0
4,2,2,489,281,2451,341,0
5,3,2,489,283,2451,637,14
2,1,0,491,284,2459,189,0
0,0,0,492,285,2457,8900,14
1,0,0,493,285,2457,14206,14
2,0,0,494,285,2457,31,14
0,0,0,494,285,2459,116,0
22,11,0,495,285,2459,276,14
1,0,0,496,285,2459,107,14
1,1,0,497,286,2459,91,0
3,2,0,498,288,2458,109,14
4,2,0,499,288,2458,92,0
0,0,0,497,287,2456,4,0
1,0,0,498,287,2456,3,0
2,0,0,499,287,2456,4,0
0,0,0,465,270,2490,200,14
2,1,0,500,289,2451,55,0
2,1,0,472,271,2476,22525,14
7,2,0,467,269,2483,75,0
1,1,0,470,271,2475,183,14
7,5,0,466,270,2497,505,0
18,16,0,466,269,2484,134,14
2,1,0,501,288,2445,190,0
0,0,0,469,271,2476,20264,0
9,7,0,502,288,2445,867,0
2,1,0,503,288,2446,475,0
7,5,1,504,290,2449,232,0
9,2,0,505,291,2446,800,0
