@relation framework
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {0,14}

@data
0,0,0,481,412,887,504,0
0,0,0,480,413,893,362,0
0,0,2,483,412,892,811,0
8,8,11,482,412,887,573,0
4,4,3,482,413,893,397,14
8,6,4,482,410,900,339,0
2,2,0,483,409,900,364,0
3,1,0,483,409,900,221,0
3,3,1,484,410,896,288,0
14,9,0,484,410,896,385,0
0,0,0,483,413,889,2,0
2,0,0,479,393,879,275,14
4,3,0,484,406,883,166,0
0,0,0,485,405,886,113,0
0,0,0,486,405,891,859,0
0,0,0,485,407,894,377,0
2,1,0,487,407,893,329,0
0,0,0,486,407,893,100,0
0,0,0,488,409,898,177,0
0,0,0,489,409,898,546,0
0,0,0,490,409,898,57,0
0,0,0,483,411,892,687,0
0,0,14,490,416,909,965,0
0,0,0,491,416,908,169,14
0,0,0,492,416,908,68,0
0,0,0,492,416,904,177,0
0,0,0,492,417,907,474,0
0,0,0,493,417,908,470,0
0,0,0,489,422,899,570,0
1,1,0,482,413,893,391,0
0,0,0,484,417,892,213,0
0,0,0,493,426,912,348,0
0,0,0,493,425,915,414,0
0,0,0,492,425,915,489,0
0,0,0,491,427,916,313,14
0,0,0,492,427,916,597,0
1,1,0,489,421,900,1891,14
0,0,0,493,427,918,218,0
0,0,0,494,428,917,203,0
0,0,0,495,428,917,176,0
0,0,0,496,428,917,35,0
0,0,0,497,430,917,99,0
5,4,0,498,430,917,609,0
0,0,0,497,430,917,603,14
0,0,0,498,427,909,358,0
1,0,0,499,427,909,204,0
13,9,0,483,412,892,467,14
0,0,0,497,416,888,629,0
1,0,0,468,317,727,384,14
0,0,0,498,415,884,246,0
0,0,1,499,415,884,1097,14
1,1,0,500,415,884,757,0
0,0,0,501,415,884,311,0
1,0,1,501,415,883,469,14
1,1,0,500,417,889,474,0
1,0,0,452,359,861,73,14
3,2,0,501,419,892,194,0
0,0,0,502,419,892,175,0
0,0,0,503,419,892,408,0
0,0,0,504,420,892,426,0
0,0,9,505,419,892,2500,0
0,0,0,506,419,892,283,0
0,0,0,507,419,892,362,0
4,3,0,507,426,908,96,14
0,0,0,508,426,908,563,0
0,0,0,509,426,907,695,14
1,0,0,510,426,907,401,0
0,0,0,511,426,907,656,0
0,0,0,512,426,907,128,0
1,0,0,513,426,907,247,0
2,0,0,513,426,907,156,0
5,4,0,514,427,907,1105,14
1,1,9,514,427,907,644,0
1,1,0,515,429,909,232,0
0,0,0,516,429,909,1384,0
0,0,0,517,432,912,163,0
1,3,7,517,432,911,267,0
0,0,0,518,432,911,950,0
4,3,3,518,433,911,752,0
0,0,3,519,433,909,390,0
8,9,10,520,434,905,572,14
0,0,0,521,434,905,115,0
1,1,0,522,435,905,2130,14
2,1,0,523,431,901,534,0
1,0,0,522,432,908,245,0
3,2,0,523,432,908,116,0
0,0,0,524,432,908,339,14
0,0,0,525,432,908,198,0
0,0,0,525,430,904,1818,0
0,0,0,526,428,902,136,0
3,2,1,525,427,895,602,0
10,9,0,525,437,902,304,0
0,0,0,523,436,895,425,14
0,0,0,523,436,894,298,14
0,0,0,524,436,893,661,0
11,10,0,525,436,890,292,14
1,0,0,525,432,888,459,0
0,0,0,526,432,887,634,14
0,0,0,525,432,886,680,0
9,7,4,524,429,879,60,0
15,10,0,523,430,880,293,0
0,0,0,519,428,876,259,0
0,0,0,519,427,876,260,14
0,0,0,515,426,874,432,0
1,1,0,516,426,874,129,0
2,1,0,517,426,874,188,0
0,0,0,517,425,873,113,14
1,1,0,518,425,873,1,14
0,0,0,519,425,873,380,0
11,10,0,520,425,873,181,14
4,1,0,523,425,872,214,14
1,1,1,522,423,870,271,14
2,2,0,519,421,869,318,0
0,0,0,517,421,868,397,0
4,3,1,518,420,865,926,0
0,0,1,516,420,862,467,0
10,9,0,516,419,862,214,14
0,0,0,517,419,862,1102,14
0,0,0,516,419,863,221,0
2,0,3,517,426,856,842,14
0,0,0,518,426,856,600,14
1,1,1,519,426,856,98,14
0,0,0,520,426,856,622,0
2,0,0,520,426,856,268,14
1,1,0,521,426,856,1323,0
0,0,0,522,426,856,293,0
2,2,0,520,425,856,304,0
0,0,0,520,419,852,651,0
1,1,0,521,418,851,557,14
3,3,0,522,418,850,516,0
0,0,0,520,419,852,120,0
0,0,0,521,419,853,474,0
1,1,0,522,419,853,79,14
0,0,0,523,419,853,500,0
0,0,0,525,419,852,283,0
0,0,0,524,419,852,245,0
0,0,0,523,422,851,382,14
4,2,0,524,419,852,0,0
4,3,0,523,422,851,359,0
0,0,0,524,419,849,194,0
1,2,10,525,414,841,187,0
0,0,0,525,412,841,1516,0
0,0,0,523,409,838,327,14
1,1,0,524,415,845,783,0
0,0,0,526,415,845,366,0
2,2,0,527,415,845,349,0
0,0,0,528,415,845,472,0
0,0,0,528,415,845,1078,0
0,0,0,529,416,845,383,0
1,1,1,525,415,845,138,0
0,0,0,530,422,846,519,14
5,2,1,531,422,846,378,14
10,8,3,532,422,847,333,14
0,0,0,533,422,847,350,0
1,2,0,534,423,847,320,0
0,0,0,533,422,847,377,14
0,0,0,535,424,847,125,0
1,1,0,536,424,847,558,0
0,0,0,537,425,847,446,14
2,2,0,538,425,847,211,14
1,1,0,539,425,848,335,0
0,0,0,541,424,847,456,0
12,8,3,543,413,825,217,14
0,0,0,544,407,816,374,14
0,0,0,545,406,813,527,0
0,0,0,546,406,811,742,14
0,0,0,547,406,810,1329,14
2,2,0,548,406,807,557,14
0,0,0,549,405,799,281,0
0,0,0,550,405,794,196,0
1,0,0,551,405,793,269,0
0,0,0,551,408,779,127,14
1,1,0,552,408,779,238,14
0,0,0,552,409,767,325,14
0,0,0,552,409,767,250,14
0,0,0,553,409,762,219,14
6,2,1,554,408,759,578,0
0,0,0,555,408,750,0,0
0,0,0,556,410,748,488,14
0,0,0,557,410,748,217,0
13,8,4,556,411,735,125,14
5,3,0,557,411,734,449,14
3,3,0,558,411,734,147,0
2,2,0,558,411,734,442,14
0,0,0,559,411,734,241,0
1,0,0,560,411,734,335,0
0,0,0,561,411,734,509,0
1,1,0,558,413,736,193,0
5,5,0,559,414,736,449,14
1,1,0,560,414,736,818,0
5,2,1,561,414,736,376,14
1,1,0,562,414,736,381,14
0,0,0,563,415,736,296,14
3,3,0,564,418,733,317,0
0,0,0,481,413,893,167,14
1,1,0,563,419,732,456,14
2,2,8,564,419,725,559,0
6,3,0,565,419,725,475,14
0,0,0,565,419,725,394,0
7,4,0,565,419,724,249,14
0,0,0,566,419,724,332,0
6,5,2,564,421,730,455,0
7,5,2,565,421,730,403,0
0,0,0,566,421,729,290,14
0,0,0,567,421,729,1732,14
