@relation ppsspp
@attribute nissuesbycreator integer
@attribute nissuesbycreatorclosed integer
@attribute ncommitsbycreator integer
@attribute nissuescreatedinproject integer
@attribute nissuescreatedinprojectclosed integer
@attribute ncommitsinproject integer
@attribute issuecleanedbodylen integer
@attribute timeopen {1,7,14,30,90,180,365,1000}
@data
1,1,4,583,351,2451,41,90
9,4,0,584,351,2451,88,14
3,1,92,586,351,2452,649,180
0,0,0,586,352,2452,213,1
22,14,241,587,354,2460,76,1
6,3,3,588,354,2462,159,1
1,1,0,589,355,2464,176,30
4,1,92,588,356,2472,457,1
0,0,0,587,356,2469,1336,180
0,0,0,588,356,2469,180,90
7,4,3,589,356,2469,304,1
1,0,0,590,356,2469,106,180
2,0,0,591,356,2466,367,180
0,0,0,592,356,2465,197,30
0,0,0,593,356,2465,135,1
0,0,0,593,360,2478,283,7
10,4,0,594,360,2475,171,1
6,4,1,258,136,2225,191,180
1,0,0,595,362,2475,142,30
22,18,0,596,362,2475,46,1
28,15,0,597,362,2475,90,1
2,1,0,598,364,2473,128,1
0,0,0,599,364,2473,40421,1
0,0,0,601,367,2480,0,1
0,0,0,603,368,2478,411,1
4,7,968,602,369,2492,294,7
8,5,4,603,368,2493,128,1
0,0,0,604,369,2495,996,7
3,1,0,606,369,2507,327,365
0,0,0,607,369,2507,195,365
2,2,0,608,369,2507,92,7
0,0,0,609,369,2507,976,180
2,1,0,610,369,2513,235,365
14,13,5,611,369,2508,213,1
5,5,0,461,271,2487,1615,180
1,0,0,612,370,2520,226,365
1,1,0,614,370,2520,484,180
14,7,1,616,370,2518,232,30
1,0,0,613,370,2520,1777,1
2,1,0,617,371,2540,74,1
0,0,0,618,372,2542,551,1
1,0,0,618,372,2542,351,1
21,15,243,615,369,2542,122,1
22,16,244,614,372,2547,31,7
16,7,0,615,373,2548,1723,1
4,1,0,617,374,2551,331,180
0,0,0,618,374,2563,757,90
2,0,0,619,374,2564,313,30
3,0,0,620,374,2564,369,30
4,0,0,621,374,2564,132,30
5,0,0,622,374,2564,349,30
0,0,0,623,374,2565,166,365
17,11,645,624,376,2570,936,180
3,2,0,625,376,2573,365,180
0,0,0,625,376,2574,119,1
1,0,0,627,376,2573,137,1
0,0,0,629,377,2571,314,1
0,0,0,630,377,2571,235,1
6,2,0,632,379,2572,141,180
4,2,0,329,172,2553,97,90
15,11,0,628,377,2571,1813,1
6,0,0,634,381,2576,753,1
3,1,0,634,380,2573,117,90
0,0,0,633,381,2578,213,1
1,0,0,635,382,2576,452,180
9,6,32,633,382,2575,2074,1
16,12,0,634,382,2574,1186,1
30,17,0,630,377,2570,1227,365
0,0,0,635,384,2573,3720,180
5,1,0,633,380,2572,173,90
3,0,0,636,383,2574,1618,365
0,0,0,638,383,2582,142,1
2,2,0,638,383,2585,158,1
0,0,0,639,385,2590,726,1
0,0,0,640,385,2590,428,180
3,1,0,641,386,2592,40,180
3,3,0,640,388,2595,51,14
1,1,0,640,389,2594,226,7
2,2,0,641,389,2594,90,90
10,7,32,642,389,2607,154,90
0,0,0,644,394,2621,101,180
20,12,222,283,155,2199,86,90
17,13,0,646,395,2622,894,7
31,18,0,647,395,2622,112,14
0,0,0,626,376,2573,114,30
0,0,0,646,395,2621,103,1
22,20,239,645,395,2621,178,365
0,0,0,647,396,2619,992,180
18,13,0,648,397,2620,560,1
3,2,0,650,397,2620,366,1
11,5,0,651,399,2623,154,1000
